5240	2
5241	2
5242	2
5243	2
5244	2
5245	2
5246	2
5247	2
5248	2
5249	2
5250	2
5251	2
5252	2
5253	2
5254	2
5255	2
5256	2
5257	2
5258	2
5259	2
5260	2
5261	2
5262	2
5263	2
5264	2
5265	2
5266	1
5267	2
5268	2
5269	2
5270	2
5271	2
5272	2
5273	2
5274	2
5275	2
5276	2
5277	2
5278	2
5279	2
5280	2
5281	1
5282	2
5283	2
5284	2
5285	2
5286	2
5287	2
5288	2
5289	2
5290	2
5291	2
5292	2
5293	2
5294	2
5295	2
5296	2
5297	2
5298	2
5299	2
5300	2
5301	2
5302	2
5303	0
5304	2
5305	1
5306	2
5307	2
5308	2
5309	2
5310	1
5311	2
5312	2
5313	0
5314	2
5315	2
5316	0
5317	0
5318	2
5319	2
5320	2
5321	2
5322	0
5323	2
5324	0
5325	0
5326	2
5327	2
5328	2
5329	2
5330	2
5331	0
5332	2
5333	2
5334	2
5335	1
5336	0
5337	2
5338	2
5339	2
5340	2
5341	0
5342	1
5343	2
5344	1
5345	1
5346	2
5347	2
5348	2
5349	1
5350	2
5351	1
5352	2
5353	2
5354	2
5355	0
5356	2
5357	2
5358	2
5359	2
5360	2
5361	2
5362	0
5363	1
5364	1
5365	2
5366	0
5367	0
5368	2
5369	0
5370	1
5371	2
5372	0
5373	2
5374	0
5375	2
5376	2
5377	2
5378	0
5379	2
5380	2
5381	0
5382	2
5383	0
5384	2
5385	2
5386	2
5387	1
5388	2
5389	2
5390	2
5391	0
5392	2
5393	2
5394	2
5395	2
5396	2
5397	2
5398	2
5399	1
5400	1
5401	2
5402	2
5403	0
5404	2
5405	2
5406	0
5407	0
5408	0
5409	2
5410	0
5411	0
5412	2
5413	2
5414	1
5415	0
5416	0
5417	2
5418	2
5419	2
5420	2
5421	2
5422	0
5423	2
5424	2
5425	2
5426	0
5427	0
5428	2
5429	0
5430	2
5431	2
5432	2
5433	0
5434	2
5435	1
5436	2
5437	0
5438	2
5439	0
5440	2
5441	2
5442	2
5443	2
5444	0
5445	2
5446	2
5447	2
5448	2
5449	2
5450	2
5451	2
5452	2
5453	1
5454	2
5455	2
5456	0
5457	0
5458	2
5459	1
5460	2
5461	1
5462	0
5463	2
5464	1
5465	1
5466	1
5467	2
5468	1
5469	2
5470	2
5471	2
5472	2
5473	0
5474	2
5475	0
5476	0
5477	0
5478	1
5479	2
5480	0
5481	1
5482	2
5483	0
5484	2
5485	2
5486	2
5487	2
5488	2
5489	2
5490	2
5491	0
5492	2
5493	2
5494	0
5495	2
5496	2
5497	2
5498	2
5499	1
5500	0
5501	2
5502	0
5503	2
5504	2
5505	1
5506	2
5507	2
5508	1
5509	0
5510	0
5511	1
5512	2
5513	2
5514	1
5515	0
5516	0
5517	2
5518	2
5519	2
5520	1
5521	1
5522	2
5523	2
5524	2
5525	2
5526	2
5527	2
5528	0
5529	0
5530	2
5531	1
5532	2
5533	1
5534	0
5535	0
5536	0
5537	0
5538	0
5539	0
5540	1
5541	0
5542	2
5543	1
5544	0
5545	2
5546	2
5547	0
5548	2
5549	2
5550	2
5551	1
5552	2
5553	2
5554	2
5555	0
5556	1
5557	0
5558	1
5559	0
5560	2
5561	0
5562	1
5563	0
5564	2
5565	2
5566	2
5567	2
5568	2
5569	0
5570	0
5571	2
5572	1
5573	0
